Time(0.1s),J2_Torque(Nm),J3_Torque(Nm)
600.0,234.0000,-436.0000
600.1,234.0000,-436.0000
600.2,234.0000,-436.0000
600.3,234.0000,-436.0000
600.4,234.0000,-436.0000
600.5,234.0000,-436.0000
600.6,234.0000,-436.0000
600.7,234.0000,-436.0000
600.8,234.0000,-436.0000
600.9,234.0000,-436.0000
601.0,234.0000,-436.0000
601.1,234.0000,-436.0000
601.2,234.0000,-436.0000
601.3,234.0000,-436.0000
601.4,234.0000,-436.0000
601.5,234.0000,-436.0000
601.6,234.0000,-436.0000
601.7,234.0000,-436.0000
601.8,234.0000,-436.0000
601.9,234.0000,-436.0000
602.0,234.0000,-436.0000
602.1,234.0000,-436.0000
602.2,234.0000,-436.0000
602.3,263.0000,-399.0000
602.4,263.0000,-399.0000
602.5,263.0000,-399.0000
602.6,263.0000,-399.0000
602.7,263.0000,-399.0000
602.8,263.0000,-399.0000
602.9,263.0000,-399.0000
603.0,263.0000,-399.0000
603.1,263.0000,-399.0000
603.2,263.0000,-399.0000
603.3,263.0000,-399.0000
603.4,263.0000,-399.0000
603.5,263.0000,-399.0000
603.6,263.0000,-399.0000
603.7,263.0000,-399.0000
603.8,263.0000,-399.0000
603.9,263.0000,-399.0000
604.0,263.0000,-399.0000
604.1,263.0000,-399.0000
604.2,263.0000,-399.0000
604.3,263.0000,-399.0000
604.4,263.0000,-399.0000
604.5,263.0000,-399.0000
604.6,263.0000,-399.0000
604.7,263.0000,-399.0000
604.8,263.0000,-399.0000
604.9,263.0000,-399.0000
605.0,263.0000,-399.0000
605.1,263.0000,-399.0000
605.2,263.0000,-399.0000
605.3,263.0000,-399.0000
605.4,263.0000,-399.0000
605.5,263.0000,-399.0000
605.6,263.0000,-399.0000
605.7,263.0000,-399.0000
605.8,263.0000,-399.0000
605.9,263.0000,-399.0000
606.0,263.0000,-399.0000
606.1,263.0000,-399.0000
606.2,263.0000,-399.0000
606.3,263.0000,-399.0000
606.4,263.0000,-399.0000
606.5,263.0000,-399.0000
606.6,263.0000,-399.0000
606.7,263.0000,-399.0000
606.8,263.0000,-399.0000
606.9,263.0000,-399.0000
607.0,263.0000,-399.0000
607.1,263.0000,-399.0000
607.2,263.0000,-399.0000
607.3,263.0000,-399.0000
607.4,263.0000,-399.0000
607.5,263.0000,-399.0000
607.6,263.0000,-399.0000
607.7,263.0000,-399.0000
607.8,263.0000,-399.0000
607.9,263.0000,-399.0000
608.0,263.0000,-399.0000
608.1,263.0000,-399.0000
608.2,262.0000,-399.0000
608.3,262.0000,-399.0000
608.4,262.0000,-399.0000
608.5,262.0000,-399.0000
608.6,262.0000,-399.0000
608.7,262.0000,-399.0000
608.8,262.0000,-399.0000
608.9,262.0000,-399.0000
609.0,262.0000,-399.0000
609.1,262.0000,-399.0000
609.2,262.0000,-399.0000
609.3,262.0000,-400.0000
609.4,262.0000,-400.0000
609.5,262.0000,-400.0000
609.6,262.0000,-400.0000
609.7,262.0000,-400.0000
609.8,262.0000,-400.0000
609.9,263.0000,-399.0000
610.0,263.0000,-399.0000
610.1,263.0000,-399.0000
610.2,263.0000,-399.0000
610.3,263.0000,-399.0000
610.4,263.0000,-399.0000
610.5,263.0000,-399.0000
610.6,263.0000,-399.0000
610.7,263.0000,-399.0000
610.8,263.0000,-399.0000
610.9,263.0000,-399.0000
611.0,263.0000,-399.0000
611.1,263.0000,-399.0000
611.2,263.0000,-399.0000
611.3,263.0000,-399.0000
611.4,263.0000,-399.0000
611.5,263.0000,-399.0000
611.6,263.0000,-399.0000
611.7,263.0000,-399.0000
611.8,263.0000,-399.0000
611.9,263.0000,-399.0000
612.0,263.0000,-399.0000
612.1,263.0000,-399.0000
612.2,263.0000,-399.0000
612.3,263.0000,-399.0000
612.4,263.0000,-399.0000
612.5,263.0000,-399.0000
612.6,263.0000,-399.0000
612.7,263.0000,-399.0000
612.8,263.0000,-399.0000
612.9,263.0000,-399.0000
613.0,263.0000,-399.0000
613.1,263.0000,-399.0000
613.2,263.0000,-399.0000
613.3,263.0000,-399.0000
613.4,263.0000,-399.0000
613.5,263.0000,-399.0000
613.6,263.0000,-399.0000
613.7,263.0000,-399.0000
613.8,263.0000,-399.0000
613.9,263.0000,-399.0000
614.0,263.0000,-399.0000
614.1,263.0000,-399.0000
614.2,263.0000,-399.0000
614.3,263.0000,-399.0000
614.4,263.0000,-399.0000
614.5,263.0000,-399.0000
614.6,263.0000,-399.0000
614.7,263.0000,-399.0000
614.8,263.0000,-399.0000
614.9,262.0000,-399.0000
615.0,262.0000,-399.0000
615.1,262.0000,-399.0000
615.2,262.0000,-399.0000
615.3,262.0000,-399.0000
615.4,262.0000,-399.0000
615.5,262.0000,-399.0000
615.6,262.0000,-399.0000
615.7,262.0000,-399.0000
615.8,262.0000,-399.0000
615.9,262.0000,-400.0000
616.0,262.0000,-400.0000
616.1,262.0000,-400.0000
616.2,262.0000,-400.0000
616.3,262.0000,-400.0000
616.4,262.0000,-400.0000
616.5,262.0000,-400.0000
616.6,262.0000,-400.0000
616.7,262.0000,-400.0000
616.8,262.0000,-400.0000
616.9,262.0000,-400.0000
617.0,262.0000,-400.0000
617.1,262.0000,-400.0000
617.2,262.0000,-400.0000
617.3,262.0000,-400.0000
617.4,262.0000,-400.0000
617.5,262.0000,-400.0000
617.6,262.0000,-400.0000
617.7,262.0000,-400.0000
617.8,262.0000,-400.0000
617.9,262.0000,-400.0000
618.0,262.0000,-400.0000
618.1,262.0000,-400.0000
618.2,262.0000,-400.0000
618.3,262.0000,-399.0000
618.4,262.0000,-399.0000
618.5,262.0000,-399.0000
618.6,262.0000,-399.0000
618.7,262.0000,-399.0000
618.8,262.0000,-399.0000
618.9,262.0000,-399.0000
619.0,262.0000,-399.0000
619.1,262.0000,-399.0000
619.2,262.0000,-399.0000
619.3,262.0000,-399.0000
619.4,262.0000,-399.0000
619.5,262.0000,-399.0000
619.6,262.0000,-399.0000
619.7,262.0000,-399.0000
619.8,262.0000,-399.0000
619.9,262.0000,-399.0000
620.0,262.0000,-399.0000
620.1,262.0000,-399.0000
620.2,262.0000,-399.0000
620.3,262.0000,-400.0000
620.4,263.0000,-400.0000
620.5,263.0000,-400.0000
620.6,263.0000,-400.0000
620.7,263.0000,-400.0000
620.8,263.0000,-400.0000
620.9,263.0000,-399.0000
621.0,263.0000,-399.0000
621.1,263.0000,-399.0000
621.2,263.0000,-399.0000
621.3,263.0000,-399.0000
621.4,263.0000,-399.0000
621.5,263.0000,-399.0000
621.6,263.0000,-399.0000
621.7,263.0000,-399.0000
621.8,263.0000,-399.0000
621.9,263.0000,-399.0000
622.0,263.0000,-399.0000
622.1,263.0000,-399.0000
622.2,263.0000,-399.0000
622.3,263.0000,-399.0000
622.4,263.0000,-399.0000
622.5,263.0000,-399.0000
622.6,263.0000,-399.0000
622.7,263.0000,-399.0000
622.8,263.0000,-399.0000
622.9,263.0000,-399.0000
623.0,263.0000,-399.0000
623.1,263.0000,-399.0000
623.2,263.0000,-399.0000
623.3,263.0000,-399.0000
623.4,263.0000,-399.0000
623.5,263.0000,-399.0000
623.6,263.0000,-399.0000
623.7,263.0000,-399.0000
623.8,263.0000,-399.0000
623.9,263.0000,-399.0000
624.0,263.0000,-399.0000
624.1,263.0000,-399.0000
624.2,263.0000,-399.0000
624.3,263.0000,-399.0000
624.4,263.0000,-399.0000
624.5,263.0000,-399.0000
624.6,263.0000,-399.0000
624.7,263.0000,-399.0000
624.8,263.0000,-399.0000
624.9,263.0000,-399.0000
625.0,263.0000,-400.0000
625.1,263.0000,-400.0000
625.2,263.0000,-400.0000
625.3,263.0000,-400.0000
625.4,263.0000,-400.0000
625.5,263.0000,-400.0000
625.6,263.0000,-400.0000
625.7,263.0000,-400.0000
625.8,263.0000,-400.0000
625.9,263.0000,-400.0000
626.0,263.0000,-400.0000
626.1,263.0000,-400.0000
626.2,263.0000,-400.0000
626.3,263.0000,-400.0000
626.4,263.0000,-400.0000
626.5,263.0000,-400.0000
626.6,263.0000,-400.0000
626.7,263.0000,-400.0000
626.8,263.0000,-400.0000
626.9,263.0000,-400.0000
627.0,263.0000,-400.0000
627.1,263.0000,-400.0000
627.2,263.0000,-399.0000
627.3,263.0000,-400.0000
627.4,263.0000,-401.0000
627.5,263.0000,-401.0000
627.6,263.0000,-401.0000
627.7,263.0000,-401.0000
627.8,263.0000,-401.0000
627.9,263.0000,-401.0000
628.0,263.0000,-401.0000
628.1,263.0000,-401.0000
628.2,263.0000,-401.0000
628.3,263.0000,-401.0000
628.4,263.0000,-401.0000
628.5,263.0000,-401.0000
628.6,263.0000,-401.0000
628.7,263.0000,-401.0000
628.8,263.0000,-401.0000
628.9,275.0000,-401.0000
629.0,266.0000,-401.0000
629.1,265.0000,-401.0000
629.2,265.0000,-401.0000
629.3,265.0000,-401.0000
629.4,265.0000,-401.0000
629.5,264.0000,-401.0000
629.6,264.0000,-401.0000
629.7,264.0000,-400.0000
629.8,264.0000,-400.0000
629.9,264.0000,-400.0000
630.0,264.0000,-400.0000
630.1,264.0000,-400.0000
630.2,264.0000,-400.0000
630.3,264.0000,-400.0000
630.4,264.0000,-400.0000
630.5,264.0000,-400.0000
630.6,264.0000,-400.0000
630.7,264.0000,-400.0000
630.8,264.0000,-400.0000
630.9,264.0000,-400.0000
631.0,264.0000,-400.0000
631.1,264.0000,-400.0000
631.2,264.0000,-400.0000
631.3,264.0000,-400.0000
631.4,264.0000,-400.0000
631.5,264.0000,-400.0000
631.6,264.0000,-400.0000
631.7,264.0000,-400.0000
631.8,264.0000,-400.0000
631.9,264.0000,-400.0000
632.0,264.0000,-400.0000
632.1,264.0000,-400.0000
632.2,264.0000,-400.0000
632.3,264.0000,-399.0000
632.4,264.0000,-399.0000
632.5,264.0000,-399.0000
632.6,264.0000,-399.0000
632.7,264.0000,-399.0000
632.8,264.0000,-399.0000
632.9,264.0000,-399.0000
633.0,264.0000,-399.0000
633.1,264.0000,-398.0000
633.2,264.0000,-398.0000
633.3,264.0000,-398.0000
633.4,264.0000,-398.0000
633.5,264.0000,-398.0000
633.6,264.0000,-398.0000
633.7,264.0000,-398.0000
633.8,264.0000,-398.0000
633.9,264.0000,-398.0000
634.0,264.0000,-398.0000
634.1,264.0000,-398.0000
634.2,264.0000,-398.0000
634.3,264.0000,-398.0000
634.4,264.0000,-398.0000
634.5,264.0000,-398.0000
634.6,264.0000,-398.0000
634.7,264.0000,-398.0000
634.8,264.0000,-399.0000
634.9,264.0000,-399.0000
635.0,264.0000,-399.0000
635.1,264.0000,-399.0000
635.2,264.0000,-399.0000
635.3,264.0000,-399.0000
635.4,264.0000,-400.0000
635.5,264.0000,-400.0000
635.6,264.0000,-400.0000
635.7,264.0000,-400.0000
635.8,264.0000,-392.0000
635.9,264.0000,-397.0000
636.0,264.0000,-399.0000
636.1,264.0000,-392.0000
636.2,264.0000,-391.0000
636.3,264.0000,-398.0000
636.4,264.0000,-395.0000
636.5,264.0000,-395.0000
636.6,264.0000,-395.0000
636.7,264.0000,-395.0000
636.8,264.0000,-395.0000
636.9,264.0000,-395.0000
637.0,264.0000,-395.0000
637.1,264.0000,-395.0000
637.2,264.0000,-395.0000
637.3,264.0000,-395.0000
637.4,264.0000,-396.0000
637.5,264.0000,-396.0000
637.6,264.0000,-396.0000
637.7,264.0000,-396.0000
637.8,264.0000,-397.0000
637.9,264.0000,-397.0000
638.0,264.0000,-398.0000
638.1,264.0000,-398.0000
638.2,264.0000,-397.0000
638.3,264.0000,-397.0000
638.4,264.0000,-397.0000
638.5,264.0000,-397.0000
638.6,264.0000,-397.0000
638.7,264.0000,-397.0000
638.8,264.0000,-397.0000
638.9,264.0000,-397.0000
639.0,264.0000,-397.0000
639.1,264.0000,-397.0000
639.2,264.0000,-397.0000
639.3,264.0000,-397.0000
639.4,264.0000,-397.0000
639.5,264.0000,-397.0000
639.6,264.0000,-397.0000
639.7,264.0000,-397.0000
639.8,264.0000,-397.0000
639.9,264.0000,-397.0000
640.0,264.0000,-397.0000
640.1,264.0000,-398.0000
640.2,264.0000,-398.0000
640.3,264.0000,-398.0000
640.4,264.0000,-398.0000
640.5,264.0000,-398.0000
640.6,264.0000,-398.0000
640.7,264.0000,-398.0000
640.8,264.0000,-398.0000
640.9,264.0000,-398.0000
641.0,264.0000,-398.0000
641.1,264.0000,-398.0000
641.2,264.0000,-397.0000
641.3,264.0000,-397.0000
641.4,264.0000,-397.0000
641.5,264.0000,-397.0000
641.6,264.0000,-397.0000
641.7,264.0000,-397.0000
641.8,264.0000,-397.0000
641.9,264.0000,-397.0000
642.0,264.0000,-397.0000
642.1,264.0000,-397.0000
642.2,264.0000,-397.0000
642.3,264.0000,-398.0000
642.4,264.0000,-398.0000
642.5,264.0000,-398.0000
642.6,264.0000,-397.0000
642.7,264.0000,-398.0000
642.8,264.0000,-398.0000
642.9,264.0000,-398.0000
643.0,264.0000,-398.0000
643.1,264.0000,-397.0000
643.2,264.0000,-397.0000
643.3,264.0000,-397.0000
643.4,264.0000,-397.0000
643.5,264.0000,-397.0000
643.6,264.0000,-398.0000
643.7,264.0000,-398.0000
643.8,264.0000,-398.0000
643.9,264.0000,-398.0000
644.0,264.0000,-398.0000
644.1,264.0000,-398.0000
644.2,264.0000,-398.0000
644.3,264.0000,-398.0000
644.4,264.0000,-398.0000
644.5,264.0000,-398.0000
644.6,264.0000,-398.0000
644.7,264.0000,-398.0000
644.8,264.0000,-398.0000
644.9,264.0000,-398.0000
645.0,264.0000,-416.0000
645.1,264.0000,-394.0000
645.2,264.0000,-397.0000
645.3,264.0000,-410.0000
645.4,264.0000,-403.0000
645.5,264.0000,-385.0000
645.6,264.0000,-400.0000
645.7,264.0000,-404.0000
645.8,264.0000,-389.0000
645.9,264.0000,-400.0000
646.0,264.0000,-405.0000
646.1,264.0000,-387.0000
646.2,264.0000,-398.0000
646.3,263.0000,-403.0000
646.4,263.0000,-399.0000
646.5,263.0000,-404.0000
646.6,263.0000,-403.0000
646.7,263.0000,-399.0000
646.8,263.0000,-395.0000
646.9,263.0000,-400.0000
647.0,263.0000,-398.0000
647.1,263.0000,-397.0000
647.2,263.0000,-394.0000
647.3,263.0000,-386.0000
647.4,263.0000,-400.0000
647.5,263.0000,-395.0000
647.6,263.0000,-394.0000
647.7,263.0000,-384.0000
647.8,263.0000,-395.0000
647.9,263.0000,-382.0000
648.0,263.0000,-374.0000
648.1,263.0000,-382.0000
648.2,263.0000,-380.0000
648.3,263.0000,-395.0000
648.4,263.0000,-387.0000
648.5,263.0000,-385.0000
648.6,263.0000,-377.0000
648.7,263.0000,-394.0000
648.8,264.0000,-381.0000
648.9,264.0000,-369.0000
649.0,264.0000,-394.0000
649.1,264.0000,-404.0000
649.2,264.0000,-368.0000
649.3,264.0000,-388.0000
649.4,267.0000,-369.0000
649.5,266.0000,-377.0000
649.6,265.0000,-383.0000
649.7,259.0000,-383.0000
649.8,261.0000,-405.0000
649.9,240.0000,-425.0000
650.0,234.0000,-433.0000
650.1,234.0000,-433.0000
650.2,223.0000,-444.0000
650.3,215.0000,-456.0000
650.4,228.0000,-468.0000
650.5,224.0000,-461.0000
650.6,239.0000,-469.0000
650.7,236.0000,-471.0000
650.8,245.0000,-465.0000
650.9,239.0000,-468.0000
651.0,249.0000,-464.0000
651.1,249.0000,-464.0000
651.2,249.0000,-464.0000
651.3,249.0000,-464.0000
651.4,249.0000,-464.0000
651.5,249.0000,-464.0000
651.6,249.0000,-464.0000
651.7,249.0000,-464.0000
651.8,249.0000,-464.0000
651.9,249.0000,-464.0000
652.0,249.0000,-464.0000
652.1,249.0000,-464.0000
652.2,249.0000,-464.0000
652.3,249.0000,-464.0000
652.4,249.0000,-464.0000
652.5,249.0000,-464.0000
652.6,249.0000,-464.0000
652.7,249.0000,-464.0000
652.8,249.0000,-464.0000
652.9,249.0000,-464.0000
653.0,249.0000,-464.0000
653.1,249.0000,-464.0000
653.2,249.0000,-464.0000
653.3,249.0000,-464.0000
653.4,249.0000,-464.0000
653.5,249.0000,-464.0000
653.6,249.0000,-464.0000
653.7,249.0000,-464.0000
653.8,249.0000,-464.0000
653.9,249.0000,-464.0000
654.0,249.0000,-464.0000
654.1,249.0000,-464.0000
654.2,249.0000,-464.0000
654.3,249.0000,-464.0000
654.4,249.0000,-464.0000
654.5,249.0000,-464.0000
654.6,249.0000,-464.0000
654.7,249.0000,-464.0000
654.8,249.0000,-464.0000
654.9,249.0000,-464.0000
655.0,249.0000,-464.0000
655.1,249.0000,-464.0000
655.2,249.0000,-464.0000
655.3,249.0000,-464.0000
655.4,249.0000,-464.0000
655.5,249.0000,-464.0000
655.6,249.0000,-464.0000
655.7,249.0000,-464.0000
655.8,249.0000,-464.0000
655.9,249.0000,-464.0000
656.0,249.0000,-464.0000
656.1,249.0000,-464.0000
656.2,249.0000,-464.0000
656.3,249.0000,-464.0000
656.4,249.0000,-464.0000
656.5,249.0000,-464.0000
656.6,249.0000,-464.0000
656.7,249.0000,-464.0000
656.8,249.0000,-464.0000
656.9,249.0000,-464.0000
657.0,249.0000,-464.0000
657.1,249.0000,-464.0000
657.2,249.0000,-464.0000
657.3,249.0000,-464.0000
657.4,249.0000,-464.0000
657.5,249.0000,-464.0000
657.6,249.0000,-464.0000
657.7,249.0000,-464.0000
657.8,249.0000,-464.0000
657.9,249.0000,-464.0000
658.0,249.0000,-464.0000
658.1,249.0000,-464.0000
658.2,249.0000,-464.0000
658.3,249.0000,-464.0000
658.4,249.0000,-464.0000
658.5,249.0000,-464.0000
658.6,249.0000,-464.0000
658.7,249.0000,-464.0000
658.8,249.0000,-464.0000
658.9,249.0000,-464.0000
659.0,249.0000,-464.0000
659.1,249.0000,-464.0000
659.2,249.0000,-464.0000
659.3,249.0000,-464.0000
659.4,249.0000,-464.0000
659.5,249.0000,-464.0000
659.6,249.0000,-464.0000
659.7,249.0000,-464.0000
659.8,249.0000,-464.0000
659.9,249.0000,-464.0000
660.0,249.0000,-464.0000
660.1,249.0000,-464.0000
660.2,249.0000,-464.0000
660.3,249.0000,-464.0000
660.4,249.0000,-464.0000
660.5,249.0000,-464.0000
660.6,249.0000,-464.0000
660.7,249.0000,-464.0000
660.8,249.0000,-464.0000
660.9,249.0000,-464.0000
661.0,249.0000,-464.0000
661.1,249.0000,-464.0000
661.2,249.0000,-464.0000
661.3,249.0000,-464.0000
661.4,249.0000,-464.0000
661.5,249.0000,-464.0000
661.6,249.0000,-464.0000
661.7,249.0000,-464.0000
661.8,249.0000,-464.0000
661.9,249.0000,-464.0000
662.0,249.0000,-464.0000
662.1,249.0000,-464.0000
662.2,249.0000,-464.0000
662.3,249.0000,-464.0000
662.4,249.0000,-464.0000
662.5,249.0000,-464.0000
662.6,249.0000,-464.0000
662.7,249.0000,-464.0000
662.8,249.0000,-464.0000
662.9,249.0000,-464.0000
663.0,249.0000,-464.0000
663.1,249.0000,-464.0000
663.2,249.0000,-464.0000
663.3,249.0000,-464.0000
663.4,249.0000,-464.0000
663.5,249.0000,-464.0000
663.6,249.0000,-464.0000
663.7,249.0000,-464.0000
663.8,249.0000,-464.0000
663.9,249.0000,-464.0000
664.0,249.0000,-464.0000
664.1,249.0000,-464.0000
664.2,249.0000,-464.0000
664.3,249.0000,-464.0000
664.4,249.0000,-464.0000
664.5,249.0000,-464.0000
664.6,249.0000,-464.0000
664.7,249.0000,-464.0000
664.8,249.0000,-464.0000
664.9,249.0000,-464.0000
665.0,249.0000,-464.0000
665.1,249.0000,-464.0000
665.2,249.0000,-464.0000
665.3,249.0000,-464.0000
665.4,249.0000,-464.0000
665.5,249.0000,-464.0000
665.6,249.0000,-464.0000
665.7,249.0000,-464.0000
665.8,249.0000,-464.0000
665.9,249.0000,-464.0000
666.0,249.0000,-464.0000
666.1,249.0000,-464.0000
666.2,249.0000,-464.0000
666.3,249.0000,-464.0000
666.4,249.0000,-464.0000
666.5,249.0000,-464.0000
666.6,249.0000,-464.0000
666.7,249.0000,-464.0000
666.8,249.0000,-464.0000
666.9,249.0000,-464.0000
667.0,249.0000,-464.0000
667.1,249.0000,-464.0000
667.2,249.0000,-464.0000
667.3,249.0000,-464.0000
667.4,249.0000,-464.0000
667.5,249.0000,-464.0000
667.6,249.0000,-464.0000
667.7,249.0000,-464.0000
667.8,249.0000,-464.0000
667.9,249.0000,-464.0000
668.0,249.0000,-464.0000
668.1,249.0000,-464.0000
668.2,249.0000,-464.0000
668.3,249.0000,-464.0000
668.4,249.0000,-464.0000
668.5,249.0000,-464.0000
668.6,249.0000,-464.0000
668.7,249.0000,-464.0000
668.8,249.0000,-464.0000
668.9,249.0000,-464.0000
669.0,249.0000,-464.0000
669.1,249.0000,-464.0000
669.2,249.0000,-464.0000
669.3,249.0000,-464.0000
669.4,249.0000,-464.0000
669.5,249.0000,-464.0000
669.6,249.0000,-464.0000
669.7,249.0000,-464.0000
669.8,249.0000,-464.0000
669.9,249.0000,-464.0000
670.0,249.0000,-464.0000
670.1,249.0000,-464.0000
670.2,249.0000,-464.0000
670.3,249.0000,-464.0000
670.4,249.0000,-464.0000
670.5,249.0000,-464.0000
670.6,249.0000,-464.0000
670.7,249.0000,-464.0000
670.8,249.0000,-464.0000
670.9,249.0000,-464.0000
671.0,249.0000,-464.0000
671.1,249.0000,-464.0000
671.2,249.0000,-464.0000
671.3,249.0000,-464.0000
671.4,249.0000,-464.0000
671.5,249.0000,-464.0000
671.6,249.0000,-464.0000
671.7,249.0000,-464.0000
671.8,249.0000,-464.0000
671.9,249.0000,-464.0000
672.0,249.0000,-464.0000
672.1,249.0000,-464.0000
672.2,249.0000,-464.0000
672.3,249.0000,-464.0000
672.4,249.0000,-464.0000
672.5,249.0000,-464.0000
672.6,249.0000,-464.0000
672.7,249.0000,-464.0000
672.8,303.0000,-417.0000
672.9,303.0000,-413.0000
673.0,303.0000,-414.0000
673.1,303.0000,-430.0000
673.2,303.0000,-416.0000
673.3,303.0000,-412.0000
673.4,303.0000,-428.0000
673.5,303.0000,-411.0000
673.6,303.0000,-421.0000
673.7,303.0000,-421.0000
673.8,303.0000,-421.0000
673.9,303.0000,-421.0000
674.0,303.0000,-421.0000
674.1,303.0000,-421.0000
674.2,303.0000,-421.0000
674.3,303.0000,-421.0000
674.4,303.0000,-421.0000
674.5,303.0000,-421.0000
674.6,303.0000,-421.0000
674.7,303.0000,-421.0000
674.8,303.0000,-421.0000
674.9,303.0000,-421.0000
675.0,303.0000,-421.0000
675.1,303.0000,-421.0000
675.2,303.0000,-421.0000
675.3,303.0000,-421.0000
675.4,303.0000,-421.0000
675.5,303.0000,-421.0000
675.6,303.0000,-421.0000
675.7,277.7218,270.0000
675.8,277.7218,270.0000
675.9,277.7218,270.0000
676.0,303.0000,-421.0000
676.1,303.0000,-422.0000
676.2,303.0000,-416.0000
676.3,303.0000,-407.0000
676.4,303.0000,-422.0000
676.5,303.0000,-414.0000
676.6,303.0000,-422.0000
676.7,303.0000,-417.0000
676.8,303.0000,-430.0000
676.9,303.0000,-417.0000
677.0,303.0000,-420.0000
677.1,303.0000,-419.0000
677.2,303.0000,-425.0000
677.3,303.0000,-415.0000
677.4,303.0000,-419.0000
677.5,303.0000,-425.0000
677.6,303.0000,-416.0000
677.7,303.0000,-421.0000
677.8,303.0000,-420.0000
677.9,303.0000,-418.0000
678.0,303.0000,-416.0000
678.1,303.0000,-424.0000
678.2,303.0000,-420.0000
678.3,303.0000,-408.0000
678.4,303.0000,-423.0000
678.5,303.0000,-420.0000
678.6,303.0000,-417.0000
678.7,303.0000,-411.0000
678.8,303.0000,-425.0000
678.9,303.0000,-418.0000
679.0,303.0000,-407.0000
679.1,303.0000,-424.0000
679.2,303.0000,-418.0000
679.3,303.0000,-418.0000
679.4,303.0000,-415.0000
679.5,303.0000,-420.0000
679.6,303.0000,-414.0000
679.7,303.0000,-417.0000
679.8,303.0000,-422.0000
679.9,303.0000,-417.0000
680.0,303.0000,-420.0000
680.1,303.0000,-421.0000
680.2,303.0000,-413.0000
680.3,303.0000,-419.0000
680.4,303.0000,-419.0000
680.5,303.0000,-423.0000
680.6,303.0000,-414.0000
680.7,303.0000,-418.0000
680.8,303.0000,-414.0000
680.9,303.0000,-414.0000
681.0,303.0000,-415.0000
681.1,303.0000,-417.0000
681.2,303.0000,-420.0000
681.3,303.0000,-420.0000
681.4,303.0000,-420.0000
681.5,303.0000,-419.0000
681.6,303.0000,-419.0000
681.7,302.0000,-419.0000
681.8,303.0000,-419.0000
681.9,303.0000,-419.0000
682.0,303.0000,-419.0000
682.1,303.0000,-419.0000
682.2,303.0000,-419.0000
682.3,303.0000,-419.0000
682.4,303.0000,-419.0000
682.5,303.0000,-419.0000
682.6,303.0000,-419.0000
682.7,303.0000,-419.0000
682.8,303.0000,-419.0000
682.9,303.0000,-419.0000
683.0,303.0000,-419.0000
683.1,303.0000,-419.0000
683.2,303.0000,-419.0000
683.3,303.0000,-419.0000
683.4,303.0000,-419.0000
683.5,303.0000,-419.0000
683.6,303.0000,-419.0000
683.7,303.0000,-419.0000
683.8,303.0000,-419.0000
683.9,303.0000,-419.0000
684.0,303.0000,-419.0000
684.1,303.0000,-419.0000
684.2,303.0000,-419.0000
684.3,303.0000,-419.0000
684.4,303.0000,-419.0000
684.5,303.0000,-419.0000
684.6,303.0000,-419.0000
684.7,303.0000,-419.0000
684.8,303.0000,-419.0000
684.9,303.0000,-419.0000
685.0,303.0000,-419.0000
685.1,303.0000,-419.0000
685.2,303.0000,-419.0000
685.3,302.0000,-419.0000
685.4,303.0000,-419.0000
685.5,303.0000,-419.0000
685.6,303.0000,-419.0000
685.7,303.0000,-419.0000
685.8,303.0000,-419.0000
685.9,303.0000,-419.0000
686.0,303.0000,-419.0000
686.1,303.0000,-419.0000
686.2,303.0000,-419.0000
686.3,303.0000,-419.0000
686.4,303.0000,-419.0000
686.5,303.0000,-419.0000
686.6,303.0000,-419.0000
686.7,303.0000,-419.0000
686.8,303.0000,-419.0000
686.9,303.0000,-419.0000
687.0,303.0000,-419.0000
687.1,303.0000,-419.0000
687.2,303.0000,-420.0000
687.3,303.0000,-420.0000
687.4,303.0000,-420.0000
687.5,303.0000,-420.0000
687.6,303.0000,-420.0000
687.7,303.0000,-420.0000
687.8,303.0000,-420.0000
687.9,303.0000,-420.0000
688.0,303.0000,-420.0000
688.1,303.0000,-420.0000
688.2,303.0000,-420.0000
688.3,303.0000,-420.0000
688.4,303.0000,-419.0000
688.5,303.0000,-419.0000
688.6,303.0000,-419.0000
688.7,303.0000,-419.0000
688.8,303.0000,-419.0000
688.9,303.0000,-419.0000
689.0,303.0000,-419.0000
689.1,303.0000,-419.0000
689.2,303.0000,-419.0000
689.3,303.0000,-419.0000
689.4,303.0000,-419.0000
689.5,303.0000,-419.0000
689.6,303.0000,-419.0000
689.7,303.0000,-419.0000
689.8,303.0000,-419.0000
689.9,303.0000,-419.0000
690.0,303.0000,-419.0000
690.1,303.0000,-419.0000
690.2,303.0000,-419.0000
690.3,303.0000,-419.0000
690.4,303.0000,-419.0000
690.5,303.0000,-419.0000
690.6,303.0000,-419.0000
690.7,303.0000,-419.0000
690.8,303.0000,-419.0000
690.9,303.0000,-419.0000
691.0,303.0000,-419.0000
691.1,303.0000,-419.0000
691.2,303.0000,-419.0000
691.3,303.0000,-419.0000
691.4,303.0000,-419.0000
691.5,303.0000,-419.0000
691.6,303.0000,-419.0000
691.7,303.0000,-419.0000
691.8,303.0000,-419.0000
691.9,303.0000,-419.0000
692.0,303.0000,-419.0000
692.1,303.0000,-419.0000
692.2,303.0000,-419.0000
692.3,303.0000,-419.0000
692.4,303.0000,-419.0000
692.5,303.0000,-419.0000
692.6,303.0000,-419.0000
692.7,303.0000,-419.0000
692.8,303.0000,-419.0000
692.9,303.0000,-419.0000
693.0,303.0000,-419.0000
