Time(0.1s),J2_Torque(Nm),J3_Torque(Nm)
393.8,182.0000,-312.0000
393.9,181.0000,-316.0000
394.0,176.0000,-336.0000
394.1,176.0000,-336.0000
394.2,134.0000,-341.0000
394.3,126.0000,-336.0000
394.4,129.0000,-336.0000
394.5,130.0000,-332.0000
394.6,133.0000,-326.0000
394.7,140.0000,-334.0000
394.8,140.0000,-330.0000
394.9,145.0000,-327.0000
395.0,145.0000,-321.0000
395.1,143.0000,-330.0000
395.2,148.0000,-329.0000
395.3,143.0000,-327.0000
395.4,146.0000,-328.0000
395.5,144.0000,-329.0000
395.6,142.0000,-328.0000
395.7,156.0000,-328.0000
395.8,158.0000,-320.0000
395.9,158.0000,-323.0000
396.0,158.0000,-319.0000
396.1,158.0000,-310.0000
396.2,158.0000,-310.0000
396.3,158.0000,-310.0000
396.4,158.0000,-310.0000
396.5,158.0000,-310.0000
396.6,158.0000,-310.0000
396.7,158.0000,-310.0000
396.8,158.0000,-310.0000
396.9,158.0000,-310.0000
397.0,158.0000,-310.0000
397.1,158.0000,-310.0000
397.2,158.0000,-310.0000
397.3,158.0000,-310.0000
397.4,158.0000,-310.0000
397.5,158.0000,-310.0000
397.6,158.0000,-310.0000
397.7,158.0000,-310.0000
397.8,158.0000,-310.0000
397.9,158.0000,-310.0000
398.0,158.0000,-310.0000
398.1,158.0000,-310.0000
398.2,158.0000,-310.0000
398.3,158.0000,-310.0000
398.4,158.0000,-310.0000
398.5,158.0000,-310.0000
398.6,158.0000,-310.0000
398.7,158.0000,-310.0000
398.8,158.0000,-310.0000
398.9,158.0000,-310.0000
399.0,158.0000,-310.0000
399.1,158.0000,-310.0000
399.2,158.0000,-310.0000
399.3,158.0000,-310.0000
399.4,158.0000,-310.0000
399.5,158.0000,-310.0000
399.6,158.0000,-310.0000
399.7,158.0000,-310.0000
399.8,158.0000,-310.0000
399.9,158.0000,-310.0000
400.0,158.0000,-310.0000
400.1,158.0000,-310.0000
400.2,158.0000,-310.0000
400.3,158.0000,-310.0000
400.4,158.0000,-310.0000
400.5,158.0000,-310.0000
400.6,158.0000,-310.0000
400.7,158.0000,-310.0000
400.8,158.0000,-310.0000
400.9,158.0000,-310.0000
401.0,158.0000,-310.0000
401.1,158.0000,-310.0000
401.2,158.0000,-310.0000
401.3,158.0000,-310.0000
401.4,158.0000,-310.0000
401.5,158.0000,-310.0000
401.6,158.0000,-310.0000
401.7,158.0000,-310.0000
401.8,158.0000,-310.0000
401.9,158.0000,-310.0000
402.0,158.0000,-310.0000
402.1,158.0000,-310.0000
402.2,158.0000,-310.0000
402.3,158.0000,-310.0000
402.4,158.0000,-310.0000
402.5,158.0000,-310.0000
402.6,158.0000,-310.0000
402.7,158.0000,-310.0000
402.8,158.0000,-310.0000
402.9,158.0000,-310.0000
403.0,158.0000,-310.0000
403.1,158.0000,-310.0000
403.2,158.0000,-310.0000
403.3,158.0000,-310.0000
403.4,158.0000,-310.0000
403.5,158.0000,-310.0000
403.6,158.0000,-310.0000
403.7,158.0000,-310.0000
403.8,158.0000,-310.0000
403.9,158.0000,-310.0000
404.0,158.0000,-310.0000
404.1,158.0000,-310.0000
404.2,158.0000,-310.0000
404.3,158.0000,-310.0000
404.4,158.0000,-310.0000
404.5,158.0000,-310.0000
404.6,158.0000,-310.0000
404.7,158.0000,-310.0000
404.8,158.0000,-310.0000
404.9,158.0000,-310.0000
405.0,158.0000,-310.0000
405.1,158.0000,-310.0000
405.2,158.0000,-310.0000
405.3,158.0000,-310.0000
405.4,158.0000,-310.0000
405.5,158.0000,-310.0000
405.6,158.0000,-310.0000
405.7,158.0000,-310.0000
405.8,158.0000,-310.0000
405.9,158.0000,-310.0000
406.0,158.0000,-310.0000
406.1,158.0000,-310.0000
406.2,158.0000,-310.0000
406.3,158.0000,-310.0000
406.4,158.0000,-310.0000
406.5,158.0000,-310.0000
406.6,158.0000,-310.0000
406.7,158.0000,-310.0000
406.8,158.0000,-310.0000
406.9,158.0000,-310.0000
407.0,158.0000,-310.0000
407.1,158.0000,-310.0000
407.2,158.0000,-310.0000
407.3,158.0000,-310.0000
407.4,158.0000,-310.0000
407.5,158.0000,-310.0000
407.6,158.0000,-310.0000
407.7,158.0000,-310.0000
407.8,158.0000,-310.0000
407.9,158.0000,-310.0000
408.0,158.0000,-310.0000
408.1,158.0000,-310.0000
408.2,158.0000,-310.0000
408.3,158.0000,-310.0000
408.4,158.0000,-310.0000
408.5,158.0000,-310.0000
408.6,158.0000,-310.0000
408.7,158.0000,-310.0000
408.8,158.0000,-310.0000
408.9,158.0000,-310.0000
409.0,158.0000,-310.0000
409.1,158.0000,-310.0000
409.2,158.0000,-310.0000
409.3,158.0000,-310.0000
409.4,158.0000,-310.0000
409.5,158.0000,-310.0000
409.6,158.0000,-310.0000
409.7,158.0000,-310.0000
409.8,158.0000,-310.0000
409.9,158.0000,-310.0000
410.0,158.0000,-310.0000
410.1,158.0000,-310.0000
410.2,158.0000,-310.0000
410.3,158.0000,-310.0000
410.4,158.0000,-310.0000
410.5,158.0000,-310.0000
410.6,158.0000,-310.0000
410.7,158.0000,-310.0000
410.8,158.0000,-310.0000
410.9,158.0000,-310.0000
411.0,158.0000,-310.0000
411.1,158.0000,-310.0000
411.2,158.0000,-310.0000
411.3,158.0000,-310.0000
411.4,158.0000,-310.0000
411.5,158.0000,-310.0000
411.6,158.0000,-310.0000
411.7,158.0000,-310.0000
411.8,158.0000,-310.0000
411.9,158.0000,-310.0000
412.0,158.0000,-310.0000
412.1,158.0000,-310.0000
412.2,158.0000,-310.0000
412.3,158.0000,-310.0000
412.4,158.0000,-310.0000
412.5,158.0000,-310.0000
412.6,158.0000,-310.0000
412.7,158.0000,-310.0000
412.8,158.0000,-310.0000
412.9,158.0000,-310.0000
413.0,158.0000,-310.0000
413.1,158.0000,-310.0000
413.2,158.0000,-310.0000
413.3,158.0000,-310.0000
413.4,158.0000,-310.0000
413.5,194.0000,-309.0000
413.6,194.0000,-309.0000
413.7,194.0000,-306.0000
413.8,194.0000,-300.0000
413.9,191.0000,-314.0000
414.0,180.0000,-334.0000
414.1,172.0000,-333.0000
414.2,151.0000,-347.0000
414.3,145.0000,-352.0000
414.4,135.0000,-348.0000
414.5,142.0000,-350.0000
414.6,145.0000,-350.0000
414.7,147.0000,-349.0000
414.8,157.0000,-350.0000
414.9,158.0000,-353.0000
415.0,156.0000,-341.0000
415.1,154.0000,-358.0000
415.2,155.0000,-356.0000
415.3,155.0000,-354.0000
415.4,158.0000,-352.0000
415.5,159.0000,-350.0000
415.6,160.0000,-347.0000
415.7,156.0000,-351.0000
415.8,161.0000,-351.0000
415.9,167.0000,-348.0000
416.0,169.0000,-339.0000
416.1,169.0000,-345.0000
416.2,169.0000,-345.0000
416.3,169.0000,-345.0000
416.4,169.0000,-345.0000
416.5,169.0000,-345.0000
416.6,169.0000,-345.0000
416.7,169.0000,-345.0000
416.8,169.0000,-345.0000
416.9,169.0000,-345.0000
417.0,169.0000,-345.0000
417.1,169.0000,-345.0000
417.2,169.0000,-345.0000
417.3,169.0000,-345.0000
417.4,169.0000,-345.0000
417.5,169.0000,-345.0000
417.6,169.0000,-345.0000
417.7,169.0000,-345.0000
417.8,169.0000,-345.0000
417.9,169.0000,-345.0000
418.0,169.0000,-345.0000
418.1,169.0000,-345.0000
418.2,169.0000,-345.0000
418.3,169.0000,-345.0000
418.4,169.0000,-345.0000
418.5,169.0000,-345.0000
418.6,169.0000,-345.0000
418.7,169.0000,-345.0000
418.8,169.0000,-345.0000
418.9,169.0000,-345.0000
419.0,169.0000,-345.0000
419.1,169.0000,-345.0000
419.2,169.0000,-345.0000
419.3,169.0000,-345.0000
419.4,169.0000,-345.0000
419.5,169.0000,-345.0000
419.6,169.0000,-345.0000
419.7,169.0000,-345.0000
419.8,169.0000,-345.0000
419.9,169.0000,-345.0000
420.0,169.0000,-345.0000
420.1,169.0000,-345.0000
420.2,169.0000,-345.0000
420.3,169.0000,-345.0000
420.4,169.0000,-345.0000
420.5,169.0000,-345.0000
420.6,169.0000,-345.0000
420.7,169.0000,-345.0000
420.8,169.0000,-345.0000
420.9,169.0000,-345.0000
421.0,169.0000,-345.0000
421.1,169.0000,-345.0000
421.2,169.0000,-345.0000
421.3,169.0000,-345.0000
421.4,169.0000,-345.0000
421.5,169.0000,-345.0000
421.6,169.0000,-345.0000
421.7,169.0000,-345.0000
421.8,169.0000,-345.0000
421.9,169.0000,-345.0000
422.0,169.0000,-345.0000
422.1,169.0000,-345.0000
422.2,169.0000,-345.0000
422.3,169.0000,-345.0000
422.4,169.0000,-345.0000
422.5,169.0000,-345.0000
422.6,169.0000,-345.0000
422.7,169.0000,-345.0000
422.8,169.0000,-345.0000
422.9,169.0000,-345.0000
423.0,169.0000,-345.0000
423.1,169.0000,-345.0000
423.2,169.0000,-345.0000
423.3,169.0000,-345.0000
423.4,169.0000,-345.0000
423.5,169.0000,-345.0000
423.6,169.0000,-345.0000
423.7,169.0000,-345.0000
423.8,169.0000,-345.0000
423.9,169.0000,-345.0000
424.0,169.0000,-345.0000
424.1,169.0000,-345.0000
424.2,169.0000,-345.0000
424.3,169.0000,-345.0000
424.4,169.0000,-345.0000
424.5,169.0000,-345.0000
424.6,169.0000,-345.0000
424.7,169.0000,-345.0000
424.8,169.0000,-345.0000
424.9,169.0000,-345.0000
425.0,169.0000,-345.0000
425.1,169.0000,-345.0000
425.2,169.0000,-345.0000
425.3,169.0000,-345.0000
425.4,169.0000,-345.0000
425.5,169.0000,-345.0000
425.6,169.0000,-345.0000
425.7,169.0000,-345.0000
425.8,169.0000,-345.0000
425.9,169.0000,-345.0000
426.0,169.0000,-345.0000
426.1,169.0000,-345.0000
426.2,169.0000,-345.0000
426.3,169.0000,-345.0000
426.4,169.0000,-345.0000
426.5,169.0000,-345.0000
426.6,169.0000,-345.0000
426.7,169.0000,-345.0000
426.8,169.0000,-345.0000
426.9,169.0000,-345.0000
427.0,169.0000,-345.0000
427.1,169.0000,-345.0000
427.2,169.0000,-345.0000
427.3,169.0000,-345.0000
427.4,169.0000,-345.0000
427.5,169.0000,-345.0000
427.6,169.0000,-345.0000
427.7,169.0000,-345.0000
427.8,169.0000,-345.0000
427.9,169.0000,-345.0000
428.0,169.0000,-345.0000
428.1,169.0000,-345.0000
428.2,169.0000,-345.0000
428.3,169.0000,-345.0000
428.4,169.0000,-345.0000
428.5,169.0000,-345.0000
428.6,169.0000,-345.0000
428.7,169.0000,-345.0000
428.8,169.0000,-345.0000
428.9,169.0000,-345.0000
429.0,169.0000,-345.0000
429.1,169.0000,-345.0000
429.2,169.0000,-345.0000
429.3,169.0000,-345.0000
429.4,169.0000,-345.0000
429.5,169.0000,-345.0000
429.6,169.0000,-345.0000
429.7,169.0000,-345.0000
429.8,169.0000,-345.0000
429.9,169.0000,-345.0000
430.0,169.0000,-345.0000
430.1,169.0000,-345.0000
430.2,169.0000,-345.0000
430.3,169.0000,-345.0000
430.4,169.0000,-345.0000
430.5,169.0000,-345.0000
430.6,169.0000,-345.0000
430.7,169.0000,-345.0000
430.8,169.0000,-345.0000
430.9,169.0000,-345.0000
431.0,169.0000,-345.0000
431.1,169.0000,-345.0000
431.2,169.0000,-345.0000
431.3,169.0000,-345.0000
431.4,169.0000,-345.0000
431.5,169.0000,-345.0000
431.6,169.0000,-345.0000
431.7,169.0000,-345.0000
431.8,169.0000,-345.0000
431.9,169.0000,-345.0000
432.0,169.0000,-345.0000
432.1,169.0000,-345.0000
432.2,169.0000,-345.0000
432.3,169.0000,-345.0000
432.4,169.0000,-345.0000
432.5,169.0000,-345.0000
432.6,169.0000,-345.0000
432.7,169.0000,-345.0000
432.8,169.0000,-345.0000
432.9,169.0000,-345.0000
433.0,169.0000,-345.0000
433.1,169.0000,-345.0000
433.2,169.0000,-345.0000
433.3,169.0000,-345.0000
433.4,169.0000,-345.0000
433.5,169.0000,-345.0000
433.6,169.0000,-345.0000
433.7,202.0000,-326.0000
433.8,202.0000,-326.0000
433.9,202.0000,-326.0000
434.0,202.0000,-328.0000
434.1,199.0000,-353.0000
434.2,189.0000,-360.0000
434.3,191.0000,-365.0000
434.4,167.0000,-364.0000
434.5,158.0000,-370.0000
434.6,146.0000,-373.0000
434.7,152.0000,-367.0000
434.8,149.0000,-368.0000
434.9,157.0000,-374.0000
435.0,156.0000,-368.0000
435.1,166.0000,-364.0000
435.3,166.0000,-366.0000
435.3,166.0000,-367.0000
435.4,165.0000,-362.0000
435.5,164.0000,-373.0000
435.6,168.0000,-367.0000
435.7,164.0000,-364.0000
435.8,162.0000,-366.0000
435.9,178.0000,-363.0000
436.0,166.0000,-363.0000
436.1,175.0000,-363.0000
436.2,176.0000,-358.0000
436.3,177.0000,-347.0000
436.4,177.0000,-347.0000
436.5,177.0000,-347.0000
436.6,177.0000,-347.0000
436.7,177.0000,-347.0000
436.8,177.0000,-347.0000
436.9,177.0000,-347.0000
437.0,177.0000,-347.0000
437.1,177.0000,-347.0000
437.2,177.0000,-347.0000
437.3,177.0000,-347.0000
437.4,177.0000,-347.0000
437.5,177.0000,-347.0000
437.6,177.0000,-347.0000
437.7,177.0000,-347.0000
437.8,177.0000,-347.0000
437.9,177.0000,-347.0000
438.0,177.0000,-347.0000
438.1,177.0000,-347.0000
438.2,177.0000,-347.0000
438.3,177.0000,-347.0000
438.4,177.0000,-347.0000
438.5,177.0000,-347.0000
438.6,177.0000,-347.0000
438.7,177.0000,-347.0000
438.8,177.0000,-347.0000
438.9,177.0000,-347.0000
439.0,177.0000,-347.0000
439.1,177.0000,-347.0000
439.2,177.0000,-347.0000
439.3,177.0000,-347.0000
439.4,177.0000,-347.0000
439.5,177.0000,-347.0000
439.6,177.0000,-347.0000
439.7,177.0000,-347.0000
439.8,177.0000,-347.0000
439.9,177.0000,-347.0000
440.0,177.0000,-347.0000
440.1,177.0000,-347.0000
440.2,177.0000,-347.0000
440.3,177.0000,-347.0000
440.4,177.0000,-347.0000
440.5,177.0000,-347.0000
440.6,177.0000,-347.0000
440.8,177.0000,-347.0000
440.8,177.0000,-347.0000
440.9,177.0000,-347.0000
441.0,177.0000,-347.0000
441.1,177.0000,-347.0000
441.2,177.0000,-347.0000
441.3,177.0000,-347.0000
441.4,177.0000,-347.0000
441.5,177.0000,-347.0000
441.6,177.0000,-347.0000
441.7,177.0000,-347.0000
441.8,177.0000,-347.0000
441.9,177.0000,-347.0000
442.0,177.0000,-347.0000
442.1,177.0000,-347.0000
442.2,177.0000,-347.0000
442.3,177.0000,-347.0000
442.4,177.0000,-347.0000
442.5,177.0000,-347.0000
442.6,177.0000,-347.0000
442.7,177.0000,-347.0000
442.8,177.0000,-347.0000
442.9,177.0000,-347.0000
443.0,177.0000,-347.0000
443.1,177.0000,-347.0000
443.2,177.0000,-347.0000
443.3,177.0000,-347.0000
443.4,177.0000,-347.0000
443.5,177.0000,-347.0000
443.6,177.0000,-347.0000
443.7,177.0000,-347.0000
443.8,177.0000,-347.0000
443.9,177.0000,-347.0000
444.0,177.0000,-347.0000
444.1,177.0000,-347.0000
444.2,177.0000,-347.0000
444.3,177.0000,-347.0000
444.5,177.0000,-347.0000
444.5,177.0000,-347.0000
444.6,177.0000,-347.0000
444.7,177.0000,-347.0000
444.8,177.0000,-347.0000
444.9,177.0000,-347.0000
445.0,177.0000,-347.0000
445.1,177.0000,-347.0000
445.2,177.0000,-347.0000
445.3,177.0000,-347.0000
445.4,177.0000,-347.0000
445.5,177.0000,-347.0000
445.6,177.0000,-347.0000
445.7,177.0000,-347.0000
445.8,177.0000,-347.0000
445.9,177.0000,-347.0000
446.0,177.0000,-347.0000
446.1,177.0000,-347.0000
446.2,177.0000,-347.0000
446.3,177.0000,-347.0000
446.4,177.0000,-347.0000
446.5,177.0000,-347.0000
446.6,177.0000,-347.0000
446.7,177.0000,-347.0000
446.8,177.0000,-347.0000
446.9,177.0000,-347.0000
447.0,177.0000,-347.0000
447.1,177.0000,-347.0000
447.2,177.0000,-347.0000
447.3,177.0000,-347.0000
447.4,177.0000,-347.0000
447.5,177.0000,-347.0000
447.6,177.0000,-347.0000
447.7,177.0000,-347.0000
447.8,177.0000,-347.0000
447.9,177.0000,-347.0000
448.0,177.0000,-347.0000
448.1,177.0000,-347.0000
448.2,177.0000,-347.0000
448.3,177.0000,-347.0000
448.4,177.0000,-347.0000
448.5,177.0000,-347.0000
448.6,177.0000,-347.0000
448.7,177.0000,-347.0000
448.8,177.0000,-347.0000
448.9,177.0000,-347.0000
449.0,177.0000,-347.0000
449.1,177.0000,-347.0000
449.2,177.0000,-347.0000
449.3,177.0000,-347.0000
449.4,177.0000,-347.0000
449.5,177.0000,-347.0000
449.6,177.0000,-347.0000
449.7,177.0000,-347.0000
449.8,177.0000,-347.0000
449.9,177.0000,-347.0000
450.0,177.0000,-347.0000
450.1,177.0000,-347.0000
450.2,177.0000,-347.0000
450.4,177.0000,-347.0000
450.4,177.0000,-347.0000
450.5,177.0000,-347.0000
450.6,177.0000,-347.0000
450.7,177.0000,-347.0000
450.8,177.0000,-347.0000
450.9,177.0000,-347.0000
451.0,177.0000,-347.0000
451.1,177.0000,-347.0000
451.2,177.0000,-347.0000
451.3,177.0000,-347.0000
451.4,177.0000,-347.0000
451.5,177.0000,-347.0000
451.6,177.0000,-347.0000
451.7,177.0000,-347.0000
451.8,177.0000,-347.0000
451.9,177.0000,-347.0000
452.0,177.0000,-347.0000
452.1,177.0000,-347.0000
452.2,177.0000,-347.0000
452.3,177.0000,-347.0000
452.4,177.0000,-347.0000
452.5,177.0000,-347.0000
452.6,177.0000,-347.0000
452.7,177.0000,-347.0000
452.8,177.0000,-347.0000
452.9,177.0000,-347.0000
453.0,177.0000,-347.0000
453.1,177.0000,-347.0000
453.2,177.0000,-347.0000
453.3,177.0000,-347.0000
453.4,211.0000,-339.0000
453.5,211.0000,-339.0000
453.6,211.0000,-339.0000
453.7,211.0000,-343.0000
453.8,209.0000,-363.0000
453.9,202.0000,-373.0000
454.0,198.0000,-370.0000
454.1,184.0000,-380.0000
454.2,167.0000,-384.0000
454.3,154.0000,-390.0000
454.4,158.0000,-392.0000
454.6,163.0000,-381.0000
454.6,170.0000,-373.0000
454.8,167.0000,-389.0000
454.8,174.0000,-392.0000
454.9,170.0000,-397.0000
455.0,174.0000,-392.0000
455.1,172.0000,-390.0000
455.2,176.0000,-390.0000
455.3,169.0000,-396.0000
455.4,172.0000,-379.0000
455.5,170.0000,-384.0000
455.6,176.0000,-382.0000
455.7,169.0000,-382.0000
455.8,170.0000,-388.0000
455.9,173.0000,-378.0000
456.0,173.0000,-378.0000
456.1,181.0000,-371.0000
456.2,181.0000,-371.0000
456.3,181.0000,-371.0000
456.4,181.0000,-371.0000
456.5,181.0000,-371.0000
456.6,181.0000,-371.0000
456.7,181.0000,-371.0000
456.8,181.0000,-371.0000
456.9,181.0000,-371.0000
457.0,181.0000,-371.0000
457.1,181.0000,-371.0000
457.2,181.0000,-371.0000
457.3,181.0000,-371.0000
457.4,181.0000,-371.0000
457.5,181.0000,-371.0000
457.6,181.0000,-371.0000
457.7,181.0000,-371.0000
457.8,181.0000,-371.0000
457.9,181.0000,-371.0000
458.0,181.0000,-371.0000
458.1,181.0000,-371.0000
458.2,181.0000,-371.0000
458.3,181.0000,-371.0000
458.4,181.0000,-371.0000
458.5,181.0000,-371.0000
458.6,181.0000,-371.0000
458.7,181.0000,-371.0000
458.8,181.0000,-371.0000
458.9,181.0000,-371.0000
459.0,181.0000,-371.0000
459.1,181.0000,-371.0000
459.2,181.0000,-371.0000
459.3,181.0000,-371.0000
459.4,181.0000,-371.0000
459.5,181.0000,-371.0000
459.6,181.0000,-371.0000
459.7,181.0000,-371.0000
459.8,181.0000,-371.0000
459.9,181.0000,-371.0000
460.0,181.0000,-371.0000
460.1,181.0000,-371.0000
460.2,181.0000,-371.0000
460.3,181.0000,-371.0000
460.4,181.0000,-371.0000
460.5,181.0000,-371.0000
460.6,181.0000,-371.0000
460.7,181.0000,-371.0000
460.8,181.0000,-371.0000
460.9,181.0000,-371.0000
461.0,181.0000,-371.0000
461.1,181.0000,-371.0000
461.2,181.0000,-371.0000
461.3,181.0000,-371.0000
461.4,181.0000,-371.0000
461.5,181.0000,-371.0000
461.6,181.0000,-371.0000
461.7,181.0000,-371.0000
461.8,181.0000,-371.0000
461.9,181.0000,-371.0000
462.0,181.0000,-371.0000
462.1,181.0000,-371.0000
462.2,181.0000,-371.0000
462.3,181.0000,-371.0000
462.4,181.0000,-371.0000
462.5,181.0000,-371.0000
462.6,181.0000,-371.0000
462.7,181.0000,-371.0000
462.8,181.0000,-371.0000
462.9,181.0000,-371.0000
463.0,181.0000,-371.0000
463.1,181.0000,-371.0000
463.2,181.0000,-371.0000
463.3,181.0000,-371.0000
463.4,181.0000,-371.0000
463.5,181.0000,-371.0000
463.6,181.0000,-371.0000
463.7,181.0000,-371.0000
463.8,181.0000,-371.0000
463.9,181.0000,-371.0000
464.0,181.0000,-371.0000
464.1,181.0000,-371.0000
464.2,181.0000,-371.0000
464.3,181.0000,-371.0000
464.4,181.0000,-371.0000
464.5,181.0000,-371.0000
464.6,181.0000,-371.0000
464.7,181.0000,-371.0000
464.8,181.0000,-371.0000
464.9,181.0000,-371.0000
465.0,181.0000,-371.0000
465.1,181.0000,-371.0000
465.2,181.0000,-371.0000
465.3,181.0000,-371.0000
465.4,181.0000,-371.0000
465.5,181.0000,-371.0000
465.6,181.0000,-371.0000
465.7,181.0000,-371.0000
465.8,181.0000,-371.0000
465.9,181.0000,-371.0000
466.0,181.0000,-371.0000
466.1,181.0000,-371.0000
466.2,181.0000,-371.0000
466.3,181.0000,-371.0000
466.4,181.0000,-371.0000
466.5,181.0000,-371.0000
466.6,181.0000,-371.0000
466.7,181.0000,-371.0000
466.8,181.0000,-371.0000
466.9,181.0000,-371.0000
467.0,181.0000,-371.0000
467.1,181.0000,-371.0000
467.2,181.0000,-371.0000
467.3,181.0000,-371.0000
467.4,181.0000,-371.0000
467.5,181.0000,-371.0000
467.6,181.0000,-371.0000
467.7,181.0000,-371.0000
467.8,181.0000,-371.0000
467.9,181.0000,-371.0000
468.0,181.0000,-371.0000
468.1,181.0000,-371.0000
468.2,181.0000,-371.0000
468.3,181.0000,-371.0000
468.4,181.0000,-371.0000
468.5,181.0000,-371.0000
468.6,181.0000,-371.0000
468.7,181.0000,-371.0000
468.8,181.0000,-371.0000
468.9,181.0000,-371.0000
469.0,181.0000,-371.0000
469.1,181.0000,-371.0000
469.2,181.0000,-371.0000
469.3,181.0000,-371.0000
469.4,181.0000,-371.0000
469.5,181.0000,-371.0000
469.6,181.0000,-371.0000
469.7,181.0000,-371.0000
469.8,181.0000,-371.0000
469.9,181.0000,-371.0000
470.0,181.0000,-371.0000
470.1,181.0000,-371.0000
470.2,181.0000,-371.0000
470.3,181.0000,-371.0000
470.4,181.0000,-371.0000
470.5,181.0000,-371.0000
470.6,181.0000,-371.0000
470.7,181.0000,-371.0000
470.8,181.0000,-371.0000
470.9,181.0000,-371.0000
471.0,181.0000,-371.0000
471.1,181.0000,-371.0000
471.2,181.0000,-371.0000
471.3,181.0000,-371.0000
471.4,181.0000,-371.0000
471.5,181.0000,-371.0000
471.6,181.0000,-371.0000
471.7,181.0000,-371.0000
471.8,181.0000,-371.0000
471.9,181.0000,-371.0000
472.0,181.0000,-371.0000
472.1,181.0000,-371.0000
472.2,181.0000,-371.0000
472.3,181.0000,-371.0000
472.4,181.0000,-371.0000
472.5,181.0000,-371.0000
472.6,181.0000,-371.0000
472.7,181.0000,-371.0000
472.8,181.0000,-371.0000
472.9,181.0000,-371.0000
473.0,181.0000,-371.0000
473.1,181.0000,-371.0000
473.2,181.0000,-371.0000
473.3,181.0000,-371.0000
473.4,209.0000,-364.0000
473.5,210.0000,-355.0000
473.6,209.0000,-350.0000
473.7,210.0000,-355.0000
473.8,208.0000,-375.0000
473.9,205.0000,-383.0000
474.0,200.0000,-389.0000
474.1,175.0000,-405.0000
474.2,166.0000,-403.0000
474.3,166.0000,-403.0000
474.4,170.0000,-406.0000
474.5,166.0000,-400.0000
474.6,173.0000,-392.0000
474.7,173.0000,-394.0000
474.8,174.0000,-393.0000
474.9,173.0000,-393.0000
475.0,176.0000,-395.0000
475.1,176.0000,-393.0000
475.2,177.0000,-391.0000
475.3,173.0000,-387.0000
475.4,176.0000,-389.0000
475.5,183.0000,-379.0000
475.6,182.0000,-357.0000
475.7,176.0000,-360.0000
475.8,175.0000,-370.0000
475.9,176.0000,-367.0000
476.0,175.0000,-367.0000
476.1,176.0000,-379.0000
476.2,176.0000,-379.0000
476.3,176.0000,-379.0000
476.4,176.0000,-379.0000
476.5,176.0000,-379.0000
476.6,176.0000,-379.0000
476.7,176.0000,-379.0000
476.8,176.0000,-379.0000
476.9,176.0000,-379.0000
477.0,176.0000,-379.0000
477.1,176.0000,-379.0000
477.2,176.0000,-379.0000
477.3,176.0000,-379.0000
477.4,176.0000,-379.0000
477.5,176.0000,-379.0000
477.6,176.0000,-379.0000
477.7,176.0000,-379.0000
477.8,176.0000,-379.0000
477.9,176.0000,-379.0000
478.0,176.0000,-379.0000
478.1,176.0000,-379.0000
478.2,176.0000,-379.0000
478.3,176.0000,-379.0000
478.4,176.0000,-379.0000
478.5,176.0000,-379.0000
478.6,176.0000,-379.0000
478.7,176.0000,-379.0000
478.8,176.0000,-379.0000
478.9,176.0000,-379.0000
479.0,176.0000,-379.0000
479.1,176.0000,-379.0000
479.2,176.0000,-379.0000
479.3,176.0000,-379.0000
479.4,176.0000,-379.0000
479.5,176.0000,-379.0000
479.6,176.0000,-379.0000
479.7,176.0000,-379.0000
479.8,176.0000,-379.0000
479.9,176.0000,-379.0000
480.0,176.0000,-379.0000
480.1,176.0000,-379.0000
480.2,176.0000,-379.0000
480.3,176.0000,-379.0000
480.4,176.0000,-379.0000
480.5,176.0000,-379.0000
480.6,176.0000,-379.0000
480.7,176.0000,-379.0000
480.8,176.0000,-379.0000
480.9,176.0000,-379.0000
481.0,176.0000,-379.0000
481.1,176.0000,-379.0000
481.2,176.0000,-379.0000
481.3,176.0000,-379.0000
481.4,176.0000,-379.0000
481.5,176.0000,-379.0000
481.6,176.0000,-379.0000
481.7,176.0000,-379.0000
481.8,176.0000,-379.0000
481.9,176.0000,-379.0000
482.0,176.0000,-379.0000
482.1,176.0000,-379.0000
482.2,176.0000,-379.0000
482.3,176.0000,-379.0000
482.4,176.0000,-379.0000
482.5,176.0000,-379.0000
482.6,176.0000,-379.0000
482.7,176.0000,-379.0000
482.8,176.0000,-379.0000
482.9,176.0000,-379.0000
483.0,176.0000,-379.0000
483.1,176.0000,-379.0000
483.2,176.0000,-379.0000
483.3,176.0000,-379.0000
483.4,176.0000,-379.0000
483.5,176.0000,-379.0000
483.6,176.0000,-379.0000
483.7,176.0000,-379.0000
483.8,176.0000,-379.0000
483.9,176.0000,-379.0000
484.0,176.0000,-379.0000
484.1,176.0000,-379.0000
484.2,176.0000,-379.0000
484.3,176.0000,-379.0000
484.4,176.0000,-379.0000
484.5,176.0000,-379.0000
484.6,176.0000,-379.0000
484.7,176.0000,-379.0000
484.8,176.0000,-379.0000
484.9,176.0000,-379.0000
485.0,176.0000,-379.0000
485.1,176.0000,-379.0000
485.2,176.0000,-379.0000
485.3,176.0000,-379.0000
485.4,176.0000,-379.0000
485.5,176.0000,-379.0000
485.6,176.0000,-379.0000
485.7,176.0000,-379.0000
485.8,176.0000,-379.0000
485.9,176.0000,-379.0000
486.0,176.0000,-379.0000
486.1,176.0000,-379.0000
486.2,176.0000,-379.0000
486.3,176.0000,-379.0000
486.4,176.0000,-379.0000
486.5,176.0000,-379.0000
486.6,176.0000,-379.0000
486.7,176.0000,-379.0000
486.8,176.0000,-379.0000
