Time(0.1s),J2_Torque(Nm),J3_Torque(Nm)
247.6,160.0000,-301.0000
247.8,160.0000,-301.0000
247.8,160.0000,-301.0000
247.9,160.0000,-301.0000
248.1,160.0000,-301.0000
248.1,160.0000,-301.0000
248.3,160.0000,-301.0000
248.3,160.0000,-301.0000
248.5,160.0000,-301.0000
248.6,160.0000,-301.0000
248.6,160.0000,-301.0000
248.8,160.0000,-301.0000
248.8,160.0000,-301.0000
248.9,160.0000,-301.0000
249.1,160.0000,-301.0000
249.2,160.0000,-301.0000
249.2,160.0000,-301.0000
249.4,160.0000,-301.0000
249.5,160.0000,-301.0000
249.5,160.0000,-301.0000
249.6,160.0000,-301.0000
249.7,160.0000,-301.0000
249.8,160.0000,-301.0000
249.9,160.0000,-301.0000
250.0,160.0000,-301.0000
250.2,160.0000,-301.0000
250.3,160.0000,-301.0000
250.4,160.0000,-301.0000
250.5,160.0000,-301.0000
250.5,160.0000,-301.0000
250.7,160.0000,-301.0000
250.8,160.0000,-301.0000
250.9,160.0000,-301.0000
251.0,160.0000,-301.0000
251.0,160.0000,-301.0000
251.1,160.0000,-301.0000
251.2,160.0000,-301.0000
251.3,160.0000,-301.0000
251.4,160.0000,-301.0000
251.6,160.0000,-301.0000
251.7,160.0000,-301.0000
251.7,160.0000,-301.0000
251.8,160.0000,-301.0000
251.9,160.0000,-301.0000
252.1,160.0000,-301.0000
252.2,160.0000,-301.0000
252.3,160.0000,-301.0000
252.3,160.0000,-301.0000
252.5,160.0000,-301.0000
252.6,160.0000,-301.0000
252.7,160.0000,-301.0000
252.8,160.0000,-301.0000
252.9,160.0000,-301.0000
253.0,160.0000,-301.0000
253.1,160.0000,-301.0000
253.2,160.0000,-301.0000
253.3,160.0000,-301.0000
253.4,160.0000,-301.0000
253.4,160.0000,-301.0000
253.6,160.0000,-301.0000
253.7,160.0000,-301.0000
253.8,160.0000,-301.0000
253.9,160.0000,-301.0000
253.9,160.0000,-301.0000
254.0,160.0000,-301.0000
254.1,160.0000,-301.0000
254.2,160.0000,-301.0000
254.4,160.0000,-301.0000
254.5,160.0000,-301.0000
254.6,160.0000,-301.0000
254.7,160.0000,-301.0000
254.8,160.0000,-301.0000
254.8,160.0000,-301.0000
255.0,160.0000,-301.0000
255.1,160.0000,-301.0000
255.2,160.0000,-301.0000
255.3,160.0000,-301.0000
255.4,160.0000,-301.0000
255.5,160.0000,-301.0000
255.6,160.0000,-301.0000
255.7,160.0000,-301.0000
255.8,160.0000,-301.0000
255.9,160.0000,-301.0000
256.0,160.0000,-301.0000
256.1,160.0000,-301.0000
256.2,160.0000,-301.0000
256.3,160.0000,-301.0000
256.4,160.0000,-301.0000
256.5,160.0000,-301.0000
256.6,160.0000,-301.0000
256.7,160.0000,-301.0000
256.8,160.0000,-301.0000
256.9,160.0000,-301.0000
257.0,160.0000,-301.0000
257.1,160.0000,-301.0000
257.1,203.0000,-268.0000
257.3,204.0000,-268.0000
257.4,204.0000,-268.0000
257.5,204.0000,-268.0000
257.5,204.0000,-268.0000
257.7,204.0000,-268.0000
257.8,204.0000,-268.0000
257.9,204.0000,-268.0000
258.0,204.0000,-268.0000
258.1,204.0000,-268.0000
258.1,204.0000,-268.0000
258.3,204.0000,-268.0000
258.4,203.0000,-269.0000
258.5,204.0000,-269.0000
258.6,204.0000,-269.0000
258.7,204.0000,-268.0000
258.7,204.0000,-269.0000
258.8,203.0000,-268.0000
259.0,204.0000,-269.0000
259.0,204.0000,-269.0000
259.1,204.0000,-270.0000
259.2,204.0000,-269.0000
259.3,204.0000,-269.0000
259.4,204.0000,-270.0000
259.5,205.0000,-269.0000
259.7,205.0000,-269.0000
259.7,204.0000,-269.0000
259.8,204.0000,-269.0000
259.9,204.0000,-269.0000
260.0,204.0000,-269.0000
260.2,203.0000,-269.0000
260.3,204.0000,-268.0000
260.3,205.0000,-268.0000
260.4,204.0000,-268.0000
260.6,204.0000,-268.0000
260.7,204.0000,-268.0000
260.8,204.0000,-268.0000
260.9,204.0000,-269.0000
261.0,204.0000,-269.0000
261.1,204.0000,-269.0000
261.1,204.0000,-269.0000
261.2,204.0000,-269.0000
261.4,204.0000,-269.0000
261.5,203.0000,-269.0000
261.6,204.0000,-269.0000
261.6,204.0000,-269.0000
261.8,205.0000,-270.0000
261.8,204.0000,-270.0000
261.9,204.0000,-270.0000
262.0,204.0000,-270.0000
262.1,204.0000,-270.0000
262.2,205.0000,-269.0000
262.3,204.0000,-269.0000
262.4,204.0000,-269.0000
262.5,204.0000,-269.0000
262.7,204.0000,-270.0000
262.7,205.0000,-270.0000
262.8,204.0000,-270.0000
263.0,204.0000,-270.0000
263.0,204.0000,-270.0000
263.1,204.0000,-270.0000
263.2,204.0000,-270.0000
263.4,204.0000,-270.0000
263.4,204.0000,-270.0000
263.5,204.0000,-269.0000
263.6,204.0000,-269.0000
263.7,204.0000,-268.0000
263.9,204.0000,-268.0000
264.0,204.0000,-268.0000
264.1,204.0000,-268.0000
264.2,204.0000,-268.0000
264.2,204.0000,-268.0000
264.3,204.0000,-268.0000
264.4,204.0000,-268.0000
264.5,204.0000,-268.0000
264.7,204.0000,-268.0000
264.7,204.0000,-268.0000
264.8,204.0000,-268.0000
264.9,204.0000,-268.0000
265.0,205.0000,-268.0000
265.2,204.0000,-268.0000
265.2,204.0000,-270.0000
265.3,204.0000,-270.0000
265.5,203.0000,-270.0000
265.5,205.0000,-270.0000
265.6,204.0000,-270.0000
265.7,204.0000,-270.0000
265.8,204.0000,-270.0000
266.0,204.0000,-269.0000
266.1,204.0000,-269.0000
266.2,204.0000,-269.0000
266.3,204.0000,-269.0000
266.4,204.0000,-269.0000
266.4,205.0000,-269.0000
266.5,204.0000,-269.0000
266.7,204.0000,-269.0000
266.8,204.0000,-269.0000
266.8,204.0000,-269.0000
266.9,204.0000,-268.0000
267.0,204.0000,-268.0000
267.1,203.0000,-268.0000
267.2,204.0000,-268.0000
267.4,204.0000,-268.0000
267.5,204.0000,-268.0000
267.6,204.0000,-268.0000
267.7,204.0000,-268.0000
267.8,204.0000,-268.0000
267.9,204.0000,-269.0000
267.9,204.0000,-269.0000
268.0,204.0000,-269.0000
268.1,204.0000,-269.0000
268.2,204.0000,-269.0000
268.3,204.0000,-270.0000
268.5,204.0000,-270.0000
268.5,204.0000,-268.0000
268.6,204.0000,-269.0000
268.7,204.0000,-269.0000
268.8,204.0000,-270.0000
268.9,204.0000,-270.0000
269.0,203.0000,-270.0000
269.2,204.0000,-270.0000
269.3,204.0000,-268.0000
269.4,204.0000,-268.0000
269.5,204.0000,-268.0000
269.6,204.0000,-268.0000
269.7,204.0000,-268.0000
269.7,204.0000,-268.0000
269.8,204.0000,-268.0000
270.0,204.0000,-268.0000
270.1,204.0000,-268.0000
270.2,204.0000,-268.0000
270.3,205.0000,-268.0000
270.4,204.0000,-268.0000
270.5,204.0000,-268.0000
270.6,204.0000,-268.0000
270.7,204.0000,-268.0000
270.8,204.0000,-269.0000
270.9,204.0000,-268.0000
271.0,204.0000,-268.0000
271.1,204.0000,-268.0000
271.2,204.0000,-268.0000
271.3,204.0000,-268.0000
271.4,204.0000,-268.0000
271.5,204.0000,-268.0000
271.6,203.0000,-268.0000
271.7,204.0000,-268.0000
271.8,204.0000,-269.0000
271.9,204.0000,-269.0000
271.9,204.0000,-269.0000
272.0,204.0000,-269.0000
272.1,204.0000,-269.0000
272.2,204.0000,-269.0000
272.4,204.0000,-269.0000
272.5,205.0000,-269.0000
272.6,204.0000,-269.0000
272.6,204.0000,-269.0000
272.8,204.0000,-269.0000
272.9,204.0000,-269.0000
272.9,204.0000,-269.0000
273.1,203.0000,-269.0000
273.2,204.0000,-269.0000
273.2,204.0000,-268.0000
273.4,204.0000,-268.0000
273.4,204.0000,-268.0000
273.5,203.0000,-268.0000
273.7,204.0000,-268.0000
273.8,204.0000,-268.0000
273.8,204.0000,-268.0000
273.9,204.0000,-268.0000
274.1,204.0000,-268.0000
274.2,204.0000,-268.0000
274.3,204.0000,-268.0000
274.4,204.0000,-268.0000
274.5,204.0000,-268.0000
274.6,204.0000,-268.0000
274.6,204.0000,-268.0000
274.8,204.0000,-268.0000
274.9,204.0000,-268.0000
275.0,204.0000,-268.0000
275.1,204.0000,-268.0000
275.2,204.0000,-268.0000
275.3,204.0000,-268.0000
275.4,204.0000,-268.0000
275.5,205.0000,-268.0000
275.6,204.0000,-267.0000
275.7,204.0000,-273.0000
275.8,206.0000,-289.0000
275.9,203.0000,-295.0000
276.0,215.0000,-292.0000
276.1,205.0000,-301.0000
276.2,226.0000,-312.0000
276.3,235.0000,-305.0000
276.4,236.0000,-322.0000
276.5,241.0000,-330.0000
276.6,237.0000,-320.0000
276.7,240.0000,-319.0000
276.8,246.0000,-317.0000
276.9,245.0000,-313.0000
277.0,232.0000,-314.0000
277.1,238.0000,-307.0000
277.2,238.0000,-307.0000
277.3,236.0000,-311.0000
277.4,247.0000,-315.0000
277.5,239.0000,-312.0000
277.6,241.0000,-310.0000
277.6,239.0000,-303.0000
277.8,242.0000,-314.0000
277.8,247.0000,-320.0000
278.0,250.0000,-317.0000
278.1,236.0000,-317.0000
278.2,241.0000,-320.0000
278.2,244.0000,-318.0000
278.4,242.0000,-317.0000
278.5,239.0000,-320.0000
278.5,243.0000,-323.0000
278.7,250.0000,-327.0000
278.8,248.0000,-323.0000
278.9,253.0000,-322.0000
279.0,244.0000,-316.0000
279.1,245.0000,-315.0000
279.1,244.0000,-320.0000
279.2,244.0000,-320.0000
279.4,244.0000,-319.0000
279.5,244.0000,-314.0000
279.6,246.0000,-316.0000
279.7,244.0000,-316.0000
279.7,249.0000,-319.0000
279.9,241.0000,-322.0000
280.0,249.0000,-323.0000
280.0,249.0000,-320.0000
280.2,244.0000,-317.0000
280.3,246.0000,-321.0000
280.4,244.0000,-320.0000
280.5,246.0000,-321.0000
280.6,246.0000,-322.0000
280.7,247.0000,-322.0000
280.8,240.0000,-322.0000
280.9,246.0000,-324.0000
281.0,249.0000,-323.0000
281.1,246.0000,-323.0000
281.2,246.0000,-322.0000
281.2,247.0000,-321.0000
281.4,246.0000,-321.0000
281.5,246.0000,-320.0000
281.6,244.0000,-317.0000
281.7,248.0000,-322.0000
281.8,248.0000,-319.0000
281.9,248.0000,-320.0000
282.0,243.0000,-312.0000
282.1,251.0000,-312.0000
282.2,244.0000,-315.0000
282.3,244.0000,-312.0000
282.4,244.0000,-315.0000
282.5,243.0000,-319.0000
282.6,250.0000,-320.0000
282.7,252.0000,-322.0000
282.8,246.0000,-323.0000
282.9,244.0000,-323.0000
283.0,244.0000,-324.0000
283.1,252.0000,-325.0000
283.2,251.0000,-325.0000
283.3,251.0000,-326.0000
283.4,243.0000,-325.0000
283.5,247.0000,-324.0000
283.6,247.0000,-324.0000
283.7,246.0000,-325.0000
283.8,247.0000,-326.0000
283.9,246.0000,-326.0000
284.0,247.0000,-326.0000
284.1,245.0000,-326.0000
284.2,246.0000,-328.0000
284.2,248.0000,-325.0000
284.4,254.0000,-328.0000
284.4,250.0000,-325.0000
284.6,247.0000,-325.0000
284.7,249.0000,-325.0000
284.8,249.0000,-323.0000
284.9,249.0000,-323.0000
285.0,249.0000,-323.0000
285.1,247.0000,-323.0000
285.2,246.0000,-324.0000
285.3,251.0000,-330.0000
285.4,251.0000,-330.0000
285.5,249.0000,-332.0000
285.6,248.0000,-333.0000
285.7,252.0000,-333.0000
285.8,252.0000,-339.0000
285.9,251.0000,-340.0000
286.0,250.0000,-339.0000
286.1,247.0000,-339.0000
286.2,246.0000,-340.0000
286.3,244.0000,-340.0000
286.4,248.0000,-341.0000
286.5,253.0000,-341.0000
286.6,251.0000,-341.0000
286.7,249.0000,-342.0000
286.8,251.0000,-342.0000
286.9,251.0000,-342.0000
287.0,251.0000,-341.0000
287.1,249.0000,-341.0000
287.2,252.0000,-341.0000
287.3,252.0000,-340.0000
287.4,247.0000,-339.0000
287.5,255.0000,-339.0000
287.6,255.0000,-337.0000
287.7,254.0000,-333.0000
287.8,254.0000,-332.0000
287.9,251.0000,-332.0000
287.9,254.0000,-332.0000
288.1,256.0000,-333.0000
288.2,261.0000,-333.0000
288.3,253.0000,-333.0000
288.4,253.0000,-333.0000
288.5,251.0000,-332.0000
288.6,256.0000,-328.0000
288.7,252.0000,-327.0000
288.8,247.0000,-326.0000
288.9,253.0000,-320.0000
289.0,255.0000,-323.0000
289.1,253.0000,-328.0000
289.2,254.0000,-324.0000
289.3,254.0000,-326.0000
289.4,254.0000,-323.0000
289.5,254.0000,-319.0000
289.5,254.0000,-326.0000
289.6,255.0000,-326.0000
289.8,256.0000,-325.0000
289.9,254.0000,-321.0000
290.0,256.0000,-320.0000
290.1,253.0000,-317.0000
290.2,257.0000,-316.0000
290.3,255.0000,-315.0000
290.4,257.0000,-316.0000
290.5,251.0000,-319.0000
290.6,257.0000,-319.0000
290.7,254.0000,-323.0000
290.8,257.0000,-321.0000
290.9,257.0000,-323.0000
291.0,255.0000,-322.0000
291.1,256.0000,-328.0000
291.2,256.0000,-321.0000
291.3,258.0000,-324.0000
291.4,255.0000,-329.0000
291.5,256.0000,-331.0000
291.6,256.0000,-333.0000
291.7,256.0000,-331.0000
291.8,258.0000,-331.0000
291.9,258.0000,-331.0000
292.0,261.0000,-334.0000
292.1,259.0000,-333.0000
292.2,260.0000,-329.0000
292.3,259.0000,-331.0000
292.4,258.0000,-329.0000
292.5,263.0000,-330.0000
292.6,259.0000,-332.0000
292.6,259.0000,-329.0000
292.8,259.0000,-325.0000
292.9,257.0000,-328.0000
292.9,261.0000,-327.0000
293.0,258.0000,-326.0000
293.2,258.0000,-322.0000
293.2,261.0000,-315.0000
293.4,252.0000,-322.0000
293.5,263.0000,-330.0000
293.5,254.0000,-326.0000
293.7,265.0000,-328.0000
293.8,266.0000,-325.0000
293.9,257.0000,-320.0000
294.0,259.0000,-324.0000
294.1,261.0000,-323.0000
294.2,257.0000,-322.0000
294.3,265.0000,-322.0000
294.4,258.0000,-317.0000
294.5,258.0000,-318.0000
294.5,265.0000,-320.0000
294.7,257.0000,-316.0000
294.8,264.0000,-314.0000
294.8,259.0000,-315.0000
295.0,265.0000,-315.0000
295.1,263.0000,-320.0000
295.2,255.0000,-318.0000
295.3,263.0000,-312.0000
295.4,260.0000,-308.0000
295.5,263.0000,-295.0000
295.5,262.0000,-295.0000
295.6,252.0000,-299.0000
295.7,263.0000,-309.0000
295.8,263.0000,-316.0000
296.0,257.0000,-299.0000
296.1,265.0000,-303.0000
296.2,262.0000,-305.0000
296.3,256.0000,-317.0000
296.3,257.0000,-314.0000
296.5,264.0000,-305.0000
296.5,256.0000,-308.0000
296.6,264.0000,-308.0000
296.8,260.0000,-316.0000
296.9,254.0000,-320.0000
297.0,257.0000,-309.0000
297.1,265.0000,-314.0000
297.2,258.0000,-317.0000
297.3,256.0000,-318.0000
297.4,257.0000,-315.0000
297.5,265.0000,-316.0000
297.6,256.0000,-313.0000
297.7,255.0000,-316.0000
297.8,256.0000,-320.0000
297.8,265.0000,-318.0000
298.0,264.0000,-322.0000
298.1,255.0000,-319.0000
298.2,264.0000,-322.0000
298.3,264.0000,-322.0000
298.4,254.0000,-323.0000
298.4,257.0000,-322.0000
298.6,257.0000,-319.0000
298.7,265.0000,-325.0000
298.8,265.0000,-330.0000
298.8,264.0000,-331.0000
298.9,263.0000,-331.0000
299.1,263.0000,-336.0000
299.1,255.0000,-334.0000
299.2,255.0000,-335.0000
299.3,254.0000,-338.0000
299.4,254.0000,-337.0000
299.5,256.0000,-339.0000
299.6,257.0000,-339.0000
299.7,256.0000,-334.0000
299.8,256.0000,-333.0000
300.0,257.0000,-332.0000
300.0,265.0000,-331.0000
300.1,265.0000,-331.0000
300.2,265.0000,-334.0000
300.3,265.0000,-338.0000
300.4,265.0000,-333.0000
300.5,266.0000,-331.0000
300.7,265.0000,-332.0000
300.8,257.0000,-325.0000
300.8,257.0000,-328.0000
301.0,256.0000,-323.0000
301.1,254.0000,-322.0000
301.2,253.0000,-323.0000
301.3,255.0000,-323.0000
301.4,254.0000,-323.0000
301.5,255.0000,-329.0000
301.6,265.0000,-328.0000
301.7,265.0000,-328.0000
301.8,264.0000,-330.0000
301.9,255.0000,-327.0000
301.9,261.0000,-332.0000
302.1,263.0000,-330.0000
302.2,260.0000,-330.0000
302.2,261.0000,-332.0000
302.4,264.0000,-334.0000
302.5,269.0000,-331.0000
302.5,271.0000,-330.0000
302.7,261.0000,-330.0000
302.8,261.0000,-332.0000
302.9,261.0000,-336.0000
303.0,270.0000,-337.0000
303.0,263.0000,-336.0000
303.1,264.0000,-334.0000
303.3,263.0000,-333.0000
303.3,263.0000,-331.0000
303.4,258.0000,-332.0000
303.6,265.0000,-329.0000
303.6,258.0000,-331.0000
303.7,268.0000,-331.0000
303.9,259.0000,-331.0000
304.0,257.0000,-331.0000
304.1,267.0000,-333.0000
304.2,258.0000,-337.0000
304.3,257.0000,-334.0000
304.4,261.0000,-333.0000
304.5,260.0000,-335.0000
304.6,259.0000,-337.0000
304.7,270.0000,-332.0000
304.8,261.0000,-333.0000
304.9,259.0000,-342.0000
305.0,268.0000,-335.0000
305.1,258.0000,-335.0000
305.2,260.0000,-334.0000
305.2,259.0000,-336.0000
305.3,263.0000,-335.0000
305.5,259.0000,-338.0000
305.6,260.0000,-336.0000
305.7,269.0000,-339.0000
305.8,259.0000,-338.0000
305.9,258.0000,-337.0000
305.9,258.0000,-334.0000
306.0,267.0000,-330.0000
306.2,258.0000,-326.0000
306.2,268.0000,-329.0000
306.3,259.0000,-333.0000
306.4,259.0000,-326.0000
306.5,258.0000,-325.0000
306.7,258.0000,-329.0000
306.8,257.0000,-329.0000
306.9,267.0000,-331.0000
306.9,268.0000,-332.0000
307.1,257.0000,-331.0000
307.2,259.0000,-332.0000
307.3,257.0000,-332.0000
307.4,259.0000,-332.0000
307.5,258.0000,-332.0000
307.6,258.0000,-331.0000
307.7,258.0000,-331.0000
307.8,258.0000,-331.0000
307.9,258.0000,-330.0000
308.0,258.0000,-330.0000
308.0,258.0000,-328.0000
308.2,258.0000,-326.0000
308.2,258.0000,-326.0000
308.4,258.0000,-325.0000
308.5,258.0000,-322.0000
308.5,258.0000,-320.0000
308.7,258.0000,-320.0000
308.8,259.0000,-317.0000
308.9,259.0000,-318.0000
308.9,260.0000,-315.0000
309.1,258.0000,-314.0000
309.2,260.0000,-312.0000
309.3,260.0000,-312.0000
309.4,259.0000,-315.0000
309.5,269.0000,-314.0000
309.6,259.0000,-314.0000
309.6,261.0000,-314.0000
309.8,258.0000,-312.0000
309.8,258.0000,-314.0000
310.0,258.0000,-314.0000
310.0,259.0000,-318.0000
310.1,258.0000,-319.0000
310.2,259.0000,-320.0000
310.4,259.0000,-320.0000
310.4,259.0000,-320.0000
310.5,259.0000,-320.0000
310.6,268.0000,-321.0000
310.7,258.0000,-319.0000
310.9,258.0000,-320.0000
311.0,258.0000,-323.0000
311.0,259.0000,-323.0000
311.2,259.0000,-316.0000
311.3,259.0000,-316.0000
311.3,259.0000,-314.0000
311.4,259.0000,-314.0000
311.6,259.0000,-317.0000
311.6,259.0000,-316.0000
311.7,259.0000,-317.0000
311.9,259.0000,-316.0000
311.9,260.0000,-314.0000
312.1,260.0000,-323.0000
312.2,260.0000,-321.0000
312.2,260.0000,-324.0000
312.3,260.0000,-319.0000
312.4,260.0000,-322.0000
312.5,261.0000,-324.0000
312.6,261.0000,-326.0000
312.7,261.0000,-325.0000
312.9,261.0000,-322.0000
312.9,261.0000,-322.0000
313.0,261.0000,-320.0000
313.2,261.0000,-323.0000
313.3,261.0000,-316.0000
313.4,261.0000,-323.0000
313.4,261.0000,-322.0000
313.6,255.0000,-322.0000
313.7,255.0000,-321.0000
313.8,255.0000,-317.0000
313.9,256.0000,-310.0000
314.0,256.0000,-315.0000
314.1,256.0000,-311.0000
314.2,256.0000,-319.0000
314.2,257.0000,-317.0000
314.3,257.0000,-311.0000
314.5,257.0000,-309.0000
314.6,242.0000,-310.0000
314.7,245.0000,-322.0000
314.8,245.0000,-320.0000
314.9,245.0000,-322.0000
315.0,245.0000,-317.0000
315.1,245.0000,-321.0000
315.2,242.0000,-326.0000
315.3,242.0000,-320.0000
315.4,239.0000,-320.0000
315.5,235.0000,-319.0000
315.5,235.0000,-320.0000
315.6,234.0000,-321.0000
315.8,231.0000,-321.0000
315.9,228.0000,-319.0000
316.0,226.0000,-319.0000
316.1,225.0000,-320.0000
316.2,211.0000,-323.0000
316.3,211.0000,-326.0000
316.4,211.0000,-320.0000
316.5,208.0000,-320.0000
316.6,206.0000,-320.0000
316.7,203.0000,-323.0000
316.8,200.0000,-325.0000
316.9,198.0000,-328.0000
317.0,192.0000,-328.0000
317.1,188.0000,-325.0000
317.2,187.0000,-331.0000
317.3,186.0000,-330.0000
317.4,191.0000,-334.0000
317.4,186.0000,-335.0000
317.5,182.0000,-336.0000
317.6,180.0000,-336.0000
317.7,178.0000,-337.0000
317.8,176.0000,-338.0000
318.0,174.0000,-344.0000
318.1,181.0000,-345.0000
318.1,181.0000,-344.0000
318.2,181.0000,-344.0000
318.3,174.0000,-342.0000
318.4,180.0000,-342.0000
318.5,179.0000,-342.0000
318.7,178.0000,-339.0000
318.7,178.0000,-341.0000
318.8,170.0000,-340.0000
319.0,177.0000,-337.0000
319.0,176.0000,-333.0000
319.1,176.0000,-336.0000
319.2,161.0000,-335.0000
319.3,174.0000,-336.0000
319.5,174.0000,-333.0000
319.6,174.0000,-331.0000
319.6,160.0000,-334.0000
319.7,174.0000,-327.0000
319.9,174.0000,-333.0000
320.0,172.0000,-328.0000
320.0,172.0000,-330.0000
320.1,171.0000,-327.0000
320.2,158.0000,-330.0000
320.3,171.0000,-326.0000
320.4,166.0000,-322.0000
320.5,171.0000,-321.0000
320.6,159.0000,-316.0000
320.7,171.0000,-317.0000
320.8,169.0000,-321.0000
321.0,156.0000,-323.0000
321.0,168.0000,-320.0000
321.1,155.0000,-325.0000
321.2,168.0000,-326.0000
321.4,167.0000,-320.0000
321.5,160.0000,-314.0000
321.5,166.0000,-311.0000
321.7,166.0000,-316.0000
321.8,166.0000,-311.0000
321.9,166.0000,-317.0000
321.9,166.0000,-319.0000
322.1,156.0000,-320.0000
322.1,165.0000,-314.0000
322.2,165.0000,-317.0000
322.3,164.0000,-319.0000
322.5,152.0000,-326.0000
322.6,164.0000,-322.0000
322.7,163.0000,-314.0000
322.8,162.0000,-317.0000
322.9,162.0000,-332.0000
323.0,161.0000,-336.0000
323.1,162.0000,-330.0000
323.2,158.0000,-329.0000
323.3,162.0000,-336.0000
323.4,162.0000,-331.0000
323.5,160.0000,-337.0000
323.5,160.0000,-333.0000
323.7,161.0000,-331.0000
323.8,161.0000,-337.0000
323.9,153.0000,-336.0000
324.0,160.0000,-333.0000
324.1,160.0000,-328.0000
324.2,159.0000,-328.0000
324.3,159.0000,-328.0000
324.4,150.0000,-326.0000
324.4,158.0000,-326.0000
324.6,158.0000,-327.0000
324.7,152.0000,-325.0000
324.8,157.0000,-328.0000
324.9,157.0000,-328.0000
325.0,158.0000,-324.0000
325.0,148.0000,-320.0000
325.2,157.0000,-326.0000
325.3,157.0000,-326.0000
325.4,155.0000,-324.0000
325.5,156.0000,-323.0000
325.6,156.0000,-319.0000
325.7,154.0000,-322.0000
325.8,153.0000,-321.0000
325.9,162.0000,-321.0000
326.0,159.0000,-308.0000
326.1,160.0000,-316.0000
326.2,159.0000,-308.0000
326.3,158.0000,-314.0000
326.4,159.0000,-319.0000
326.5,159.0000,-308.0000
326.6,150.0000,-303.0000
326.7,154.0000,-297.0000
326.8,150.0000,-303.0000
326.9,156.0000,-303.0000
327.0,158.0000,-296.0000
327.1,158.0000,-295.0000
327.1,158.0000,-295.0000
327.2,158.0000,-295.0000
327.3,153.0000,-303.0000
327.5,148.0000,-305.0000
327.6,151.0000,-305.0000
327.6,148.0000,-307.0000
327.8,150.0000,-302.0000
327.9,148.0000,-312.0000
328.0,150.0000,-304.0000
328.1,150.0000,-308.0000
328.2,148.0000,-313.0000
328.2,149.0000,-311.0000
328.4,148.0000,-304.0000
328.4,149.0000,-319.0000
328.5,148.0000,-309.0000
328.7,159.0000,-317.0000
328.8,160.0000,-319.0000
328.9,160.0000,-314.0000
329.0,159.0000,-311.0000
329.1,151.0000,-317.0000
329.2,150.0000,-316.0000
329.3,149.0000,-313.0000
329.4,149.0000,-329.0000
329.5,153.0000,-316.0000
329.6,159.0000,-327.0000
329.7,159.0000,-315.0000
329.8,150.0000,-328.0000
329.9,149.0000,-331.0000
330.0,151.0000,-325.0000
330.0,160.0000,-328.0000
330.2,158.0000,-330.0000
330.3,150.0000,-345.0000
330.4,150.0000,-342.0000
330.5,151.0000,-334.0000
330.6,152.0000,-329.0000
330.7,145.0000,-341.0000
330.8,154.0000,-332.0000
330.9,155.0000,-326.0000
331.0,154.0000,-330.0000
331.1,143.0000,-340.0000
331.2,153.0000,-324.0000
331.3,153.0000,-324.0000
331.4,152.0000,-321.0000
331.5,152.0000,-326.0000
331.5,151.0000,-336.0000
331.7,151.0000,-326.0000
331.8,150.0000,-319.0000
331.9,151.0000,-308.0000
332.0,150.0000,-328.0000
332.1,144.0000,-337.0000
332.2,149.0000,-332.0000
332.3,149.0000,-332.0000
332.4,149.0000,-327.0000
332.5,148.0000,-322.0000
332.6,146.0000,-312.0000
332.7,147.0000,-314.0000
332.8,148.0000,-320.0000
332.9,152.0000,-334.0000
333.0,152.0000,-336.0000
333.1,151.0000,-335.0000
333.2,142.0000,-336.0000
333.3,152.0000,-337.0000
333.4,142.0000,-317.0000
333.5,152.0000,-314.0000
333.6,145.0000,-317.0000
333.7,153.0000,-319.0000
333.8,145.0000,-323.0000
333.9,153.0000,-326.0000
334.0,143.0000,-325.0000
334.1,144.0000,-331.0000
334.2,149.0000,-324.0000
334.3,144.0000,-332.0000
334.4,145.0000,-325.0000
334.5,139.0000,-331.0000
334.6,148.0000,-334.0000
334.7,146.0000,-329.0000
334.8,142.0000,-332.0000
334.9,146.0000,-329.0000
334.9,146.0000,-330.0000
335.1,146.0000,-330.0000
335.1,144.0000,-331.0000
335.2,145.0000,-332.0000
335.4,144.0000,-333.0000
335.4,145.0000,-332.0000
335.5,143.0000,-331.0000
335.6,138.0000,-336.0000
335.8,142.0000,-342.0000
335.8,140.0000,-337.0000
335.9,142.0000,-334.0000
336.1,147.0000,-333.0000
336.1,143.0000,-336.0000
336.2,136.0000,-337.0000
336.4,140.0000,-336.0000
336.5,139.0000,-332.0000
336.5,150.0000,-332.0000
336.7,146.0000,-329.0000
336.8,139.0000,-325.0000
336.9,147.0000,-328.0000
336.9,136.0000,-333.0000
337.1,141.0000,-322.0000
337.2,140.0000,-326.0000
337.3,140.0000,-327.0000
337.4,134.0000,-330.0000
337.5,138.0000,-331.0000
337.5,140.0000,-330.0000
337.6,134.0000,-330.0000
337.7,138.0000,-333.0000
337.8,138.0000,-330.0000
337.9,140.0000,-332.0000
338.1,140.0000,-322.0000
338.1,132.0000,-325.0000
338.3,139.0000,-327.0000
338.3,139.0000,-319.0000
338.4,137.0000,-318.0000
338.5,136.0000,-317.0000
338.7,135.0000,-312.0000
338.8,135.0000,-309.0000
338.9,135.0000,-304.0000
339.0,138.0000,-316.0000
339.1,136.0000,-310.0000
339.2,137.0000,-309.0000
339.3,136.0000,-304.0000
339.4,139.0000,-309.0000
339.5,137.0000,-294.0000
339.6,136.0000,-290.0000
339.7,136.0000,-290.0000
339.8,136.0000,-290.0000
339.9,136.0000,-290.0000
340.0,136.0000,-290.0000
340.1,136.0000,-290.0000
340.2,136.0000,-290.0000
340.3,136.0000,-290.0000
340.4,136.0000,-290.0000
340.4,136.0000,-290.0000
340.6,136.0000,-290.0000
340.7,136.0000,-290.0000
